,MachineIdentifier,HasDetections,EngineVersion_FE,AppVersion_FE,AvSigVersion_FE,Census_OSVersion_FE,SmartScreen_BE_ExistsNotSet
8145,003cb368f9a1672949c1ef6b4f040021,1,1,1,0.434782609,0.070469799,0
1963,000e3ae4d30aacbc6efcfb6175e5b69d,0,0.998826291,1,0.086956522,0.120805369,0
6970,003388edab204d97a8bf4c908d4ebf20,1,0.998826291,1,0.826086957,1,0
5880,002b201f3e18aa0229c96aed81ef367e,0,0.998826291,1,0.130434783,0.214765101,0
9060,0043f3782522b9b650c1645f161ec725,0,0.998826291,1,0.130434783,0.026845638,0
7868,003a6b7d150e6dcbadc2737ebd7686e4,1,0.998826291,0.025728988,0.130434783,0.023489933,1
7107,0034a7b713a49a6a718e50fdc73d2595,0,0.998826291,1,0.304347826,0.003355705,0
8448,003f05460523e906f7b672cf2eb4d23b,1,0.998826291,1,0.086956522,0.151006711,0
964,000708344e884578f6311ada40c86dc8,1,1,1,0.130434783,0.617449664,0
9094,004428307d75c36f6d1cad611146dcee,1,1,1,0.043478261,0.617449664,0
1670,000c517a1abcaa4c9930f1bfa124a707,0,1,1,0.173913043,0.617449664,0
9024,0043be7751c043c200191980c6c301ff,0,0.998826291,1,0.304347826,0.214765101,0
1748,000cdeff2df70d15d2d8c221a8abf32c,1,0.998826291,1,0.347826087,0.080536913,0
6960,0033786ff885e35c28233db23fcbf08c,0,1,0.042881647,0.304347826,0.006711409,0
4166,001e8aa253e59d10b681d481c83dd66f,1,0.998826291,1,0.173913043,0.080536913,0
8317,003e032f8054fe48192bcdff169ef72d,0,0.019953052,0.027444254,0.086956522,0.151006711,0
9212,0044df22e728adb7737c13573ca66578,0,1,0.011149228,0.52173913,0.080536913,0
618,000490155f8542ad45d42921e8d7d320,0,0.063380282,0.162950257,0.043478261,0.191275168,0
6956,003372cae289dafead3f018111368683,1,0.998826291,1,0.217391304,0.617449664,0
7643,0038c5fcbe38e611033afc46a28331e2,1,1,0.162950257,0.086956522,0.281879195,0
1348,000a0e50a041d42374f84cec006c0583,0,0.015258216,0.007718696,0.043478261,0.191275168,0
7987,003b5135efb594a872539d95d784b476,1,0.031690141,0.060034305,0.130434783,0.281879195,0
3265,0017fc24496921002d0d7eedfc959eca,0,0.998826291,0.042881647,0.260869565,1,0
1413,000a94b674113071778638855924d03f,1,1,0.162950257,0.130434783,0.006711409,0
3876,001c617af5efeebc45ae27a77c329acc,1,1,1,0.260869565,0.120805369,1
3899,001c9d8892a7017d7eeeab77d465c435,1,0.998826291,1,0.086956522,0.157718121,0
3995,001d4f1644507854745489d7c7ee33b2,1,1,1,0.043478261,0.617449664,0
7864,003a5f37a0f3b5d3bc9f6c1c90c97a1e,1,0.998826291,0.025728988,0.086956522,0.281879195,0
6429,002f3d2bcedd9d6dfe8de0b392d842b2,1,1,1,0.130434783,0.083892617,0
2142,000f6c2275c4d844d900bebe9b7fa615,0,0.998826291,1,0.130434783,0.291946309,0
7635,0038b4e0fb94a7714d55978d6563b264,0,0.998826291,1,0.130434783,1,0
4316,001f948f2fb0107a5140aabf178bbfea,1,0.998826291,0.027444254,0.043478261,0.38590604,0
6355,002ea0fc70465b2ee988ab12f78ac709,1,0.998826291,1,0.695652174,0.617449664,0
4663,002204731acf60548020cbf162625e1d,1,1,0.162950257,0.086956522,0.617449664,0
4770,0022bd17711a2f01aa56e0a5075c9df9,1,0.998826291,1,0.826086957,0.355704698,0
1866,000da2b4a0285a950d5dee3d6178baf7,0,0.998826291,1,0.347826087,1,0
2592,001302ca4087bdbd455a44e255eb9aa1,1,1,0.01457976,0.086956522,0.016778523,0
9922,004a23c24d578d7baca4eac4d959687a,1,0.063380282,0.060034305,0.086956522,0.110738255,0
6121,002ccb123d9571a7167effeb6356adf4,0,0.998826291,1,0.695652174,1,0
5594,00290fc4c44abede0adccc924cd79b49,1,1,0.162950257,0.391304348,0.214765101,0
9964,004a732ee8d3f900b4fe8a77f33fe7ea,1,1,1,0.043478261,1,1
9418,004658e65f164957d6d2fc0406820711,1,1,1,0.347826087,0.157718121,0
2381,001151437d3668c39731e819fbc4a987,0,0.998826291,0.025728988,0.695652174,0.083892617,0
6937,0033586fc77262354933ebff6368d7b1,0,1,1,0.130434783,1,0
1064,0007d60b0a6067101dbfbcc5f4c44fc4,0,0.019953052,1,0.043478261,0.355704698,1
5265,00267271c3655707c012de79609ce6a9,0,0.998826291,1,0.130434783,0.355704698,0
9711,00488d4f1c3c1a32fe25d70fae0ea86c,0,0.998826291,0.042881647,0.130434783,0.023489933,0
1750,000ce080b1bfd64c04fcd6e3868f320b,1,1,0.162950257,0.043478261,0.003355705,0
2347,001115d7b949d8146968ba48025439b8,1,1,0.060034305,0.043478261,0.617449664,0
5976,002be9f1166a29a70befa19c22fb0419,0,0.998826291,0.027444254,0.217391304,0.006711409,0
2213,000fea106f679f231b57ef472d2ed841,1,0.048122066,0.050600343,0.217391304,0.020134228,1
5898,002b489afb8d83f683fa164115899551,0,0.998826291,1,0.260869565,0.013422819,0
869,000644085d63c4793869977d389575dc,1,1,1,0.652173913,0.617449664,1
6929,003342353506044d16bf7804336cbcba,1,1,1,0.130434783,0.617449664,0
1005,000767fa9b215dc2fb29935f600e57c9,1,1,1,0.130434783,1,0
8891,0042b1272912d4de18e130408100f149,0,0.005868545,0.062607204,0.043478261,0.38590604,0
6412,002f0d122b770e28371b5e9499f3e040,1,1,1,0.130434783,0.036912752,0
3587,001a418898d8b9f57404b566e63677dc,0,0.998826291,1,0.043478261,0.38590604,0
1586,000bcb2fc5db4117de6d38cf0d067790,1,0.998826291,1,0.130434783,0.214765101,0
8999,004398314668987f810f8fa49260d7b2,0,1,1,0.52173913,0.080536913,0
7433,00372e1f61b2ebdfe375cf3cb2544f18,1,0.031690141,1,0.086956522,0.023489933,0
9672,004841079699119caa8adffb39c006a2,0,0.998826291,1,0.304347826,0.110738255,0
5293,00269c41d4d9243f3d4dec29a625da8a,1,1,1,0.565217391,0.38590604,0
9476,0046c96e06444a85450e938a4b886572,0,0.998826291,0.046312178,0.086956522,0.184563758,0
6561,00303fd175cbcc08d5bb881f8b86d612,1,1,0.025728988,0.130434783,0.053691275,0
3059,001666eebc66c47894594522771ad2ac,1,1,1,0.043478261,0.617449664,0
1345,000a048f119c398631dfb9686c78c396,0,1,0.046312178,0.391304348,0.184563758,0
791,0005b6d3c6cb617ec4b615903fc124e6,1,0.031690141,0.034305317,0.130434783,0.090604027,0
6967,0033854c68c8cce7598fdb3b587cd896,0,1,1,1,0.291946309,0
7596,003867d10e82a77bcf23f8a819ef4c6b,1,1,0.162950257,0.652173913,0.281879195,0
770,00058a52d9fdc4fe8c3cf80bd69ef109,0,0.998826291,1,0.130434783,1,0
3647,001aa6e4cf7417362013afee84176025,1,1,0.062607204,0.043478261,0.151006711,0
5740,002a2323c99c20df6f07fb851bf573b4,1,0.998826291,1,0.695652174,1,0
752,00057198d3069ac132a5143804f78138,1,0.998826291,1,0.391304348,1,1
6909,00330a842cfdc4bcb155579bb2f8142b,0,0.063380282,0.060034305,0.043478261,0.617449664,0
1558,000b9661ed70904e7638421786ead58d,0,0.998826291,1,0.043478261,1,0
1999,000e7beea6d0d326405ecccc77367b53,0,0.016431925,0.011149228,0.47826087,0.023489933,0
7110,0034add1ea69a6d1ac808b4782074ff9,1,0.998826291,1,0.173913043,1,0
8416,003eb3712ad4300ec5ef7aac23b62924,0,0.998826291,0.017152659,0.043478261,0.003355705,0
9586,0047a594eb0e8e652d15b63b65216a72,1,0.998826291,1,0.086956522,1,0
259,0001f71b30001fa01338e7956ffb55cf,1,0.998826291,0.050600343,0.130434783,0.120805369,1
940,0006ca95f3a95ea5d918bf3ea8d60d85,1,1,1,0.086956522,0.617449664,0
9400,00463db7bf970f6cd0a5b588192c8c53,0,0.019953052,0.062607204,0.043478261,0.151006711,0
7182,003537aa052284e099c4937b3b64396a,1,0.019953052,0.022298456,0.043478261,0.016778523,0
8166,003cddec4c34a4706992fce7b9b30218,1,0.998826291,0.034305317,0.217391304,1,0
4173,001e9350bd1af97e78dba6837d89e72b,1,1,1,0.130434783,1,1
2570,0012d39744f523e96732a7a07ea9705a,0,1,0.025728988,0.260869565,0.617449664,0
7561,00382be6b0e0c0b45f8424cbc33224fd,0,0.998826291,1,0.130434783,0.157718121,0
6969,003388b2bd8b9f82860c14ac8b5bb40b,1,1,1,0.304347826,0.013422819,0
475,00038aeaeaabadfa93918dbeaa23ac9b,0,0.998826291,1,0.695652174,0.38590604,0
6588,0030752e01adcccd24de362070584c5e,0,1,1,0.130434783,0.023489933,0
2357,0011229aa4d51ffa21cc833a18874c8e,1,0.998826291,1,0.043478261,1,0
7886,003a8c86b69297df8515559defbd95e5,0,1,1,0.130434783,0.010067114,0
7941,003aed1bf9d28627e5c8aa6dc358dd21,1,0.998826291,1,0.086956522,0.110738255,0
1751,000ce31b130e8db494dde11275f36119,1,0.063380282,0.162950257,0.043478261,0.010067114,0
7832,003a103e920c1d04f6436e9dcd52ea0e,1,0.998826291,1,0.695652174,1,0
1471,000b04e09b455f1efebafde69423fdc8,1,0.998826291,0.022298456,0.347826087,0.023489933,0
3576,001a2be33941da6dad3452cb6deeaff0,0,0.018779343,0.01457976,0.043478261,0.006711409,0
5722,002a05feaf4b3ff5f934c4957e1d94a6,1,1,1,0.130434783,0.006711409,0
1801,000d3ad698c5180c06ec53aeebebb4f8,1,0.998826291,1,0.086956522,0.080536913,0
7365,0036ad4d13c51ce9199d72b979ae85e2,1,0.998826291,1,0.217391304,1,0
6764,0031e1c1c9c242b29a9e141707f238f5,1,1,1,0.217391304,0.38590604,0
2496,00124c96cea25191c45300dfe5f716b0,0,0.031690141,0.060034305,0.347826087,0.281879195,0
1412,000a9220d3ab1740220a91b8ac75b2ef,0,0.998826291,1,0.130434783,0.281879195,1
7080,0034714bf605c2ae4731d552e8ac068a,1,1,1,0.086956522,0.617449664,1
7651,0038d295a65acc3be5ae3b12a39f8148,1,1,1,0.347826087,0.617449664,0
4962,002445a80aa8b818504e9fb69ec9bdf7,0,0.998826291,0.050600343,0.173913043,0.38590604,0
4125,001e4d6e07fead6881874add6ae210b2,1,1,0.022298456,0.130434783,0.033557047,0
6372,002ec7e9a42937ce6f38a6732c04ff14,1,1,1,0.043478261,0.006711409,0
6415,002f117c370db4dac4e3c6c01840b8fd,0,1,1,0.608695652,0.617449664,0
6158,002d26be7ee935a4763cd7f5b4e814d4,1,0.998826291,1,0.043478261,0.157718121,0
7331,00366b2a8967a5d2fcd43b7fe95160ff,1,0.063380282,0.162950257,0.086956522,0.120805369,0
3065,001672bc9160487d4a41b3f41ab18411,0,0.998826291,1,0.130434783,1,0
5501,00284ef52ebdfa39d3fce3bd40874f57,0,0.048122066,0.050600343,0.043478261,0.147651007,0
5689,0029b6442802302efa7fdd829ffb14d8,1,1,1,0.608695652,0.083892617,0
9723,0048a6094e75359a09090b428697ad97,1,1,0.011149228,0.391304348,0.083892617,1
2344,0011131cde80364101e23de864ac78ab,1,1,0.162950257,0.086956522,0.120805369,0
7329,00366a59428bf25c2dfb205ae7d87cc2,1,1,1,0.043478261,1,1
3559,001a07ffe211dcfd7a2e08f95b2731c4,1,0.998826291,1,0.304347826,1,0
7777,0039bcac61bd7319b290ddecc58d19f6,1,1,0.162950257,0.086956522,0.38590604,0
9827,00495ec67c2da3085a723dce598a316e,0,0.038732394,0.02915952,0.043478261,0.110738255,0
6276,002df4cf7168f068a61ea253a86bea23,0,0.063380282,0.162950257,0.043478261,0.070469799,0
7240,0035aadbd489be97ec3e8394e6af7542,0,1,1,0.086956522,0.281879195,0
7373,0036bd96f196dd17b3b4fe92ea050c1a,1,0.998826291,1,0.086956522,0.157718121,0
9376,0046038c9edc76f487e3adb739d28248,1,0.015258216,0.000857633,0.043478261,0.151006711,0
4432,00206ba24516a33c6a234cda4f52bb1c,1,0.063380282,0.025728988,0.043478261,0.030201342,1
5687,0029b537bc795153ac1bd8f83ac02081,1,0.019953052,0.003430532,0.043478261,0.013422819,0
2973,0015c6bc94a1c411640827d38b1bd2d9,0,0.998826291,1,0.347826087,0.191275168,0
2372,00113e54715b3db520ec3d36601388f2,1,1,1,0.347826087,1,0
4938,0024186c3d6b1fec16c2476c5ec17b89,1,1,1,0.434782609,0.214765101,0
7111,0034af8566284fedc4e8aba91d78b9f9,1,1,1,0.173913043,0.110738255,0
8125,003c8f8aed1538e2c85fc80d41005277,0,1,1,0.434782609,0.070469799,0
9516,00471127db2f054620c2e0c5526fc557,1,1,1,0.391304348,0.617449664,0
450,00035562d817f53b365d6a15590ae8c3,1,1,1,0.391304348,0.080536913,0
9704,004881ab3c74e972e0171e58d141e977,0,1,0.060034305,0.130434783,0.281879195,0
6189,002d64308167497c8603152c3b03f045,0,0.998826291,1,0.304347826,0.080536913,0
2613,00133c35eeb4aa6c33fa73990247ddc1,0,0.019953052,0.004288165,0.043478261,0.147651007,0
8698,0040ff98308e3369e89d9e6b4cee5576,1,0.998826291,1,0.043478261,0.281879195,0
6140,002d04733eba4b6ee02f2f86f57e9a3a,1,1,1,0.043478261,0.151006711,0
3390,0018e76d884f5300982aed19bcda9443,0,1,0.011149228,0.173913043,0.214765101,0
2214,000feafd3c8fb2be615d16f83a97cbc4,1,0.998826291,1,0.043478261,1,0
7403,0036eb0ded9b37f380906602577e2197,0,0.998826291,1,0.173913043,1,0
6600,003097d3d09925377890fd2cac01a104,1,0.998826291,1,0.086956522,1,0
8937,004309b678b258ca5a651185aef09b2c,1,0.998826291,1,0.391304348,0.080536913,0
7014,0033e79905fd88773fb68fabd0108181,0,1,1,0.130434783,0.080536913,0
8004,003b71fdcf7df0914bfdba77ce89851f,0,1,0.162950257,0.173913043,0.214765101,0
2676,0013a836b1ccbd2b4dfa548abab6b240,1,0.998826291,0.042881647,0.086956522,0.617449664,0
2888,0015488c062fa4eb0b8d3ed514996dd6,0,1,1,0.086956522,0.006711409,0
6088,002c855c99a82b6ac023f2162cc84cf5,0,0.998826291,1,0.043478261,0.355704698,0
7234,0035998a25ead9d7cf45533d6c68045d,1,0.998826291,1,0.043478261,0.090604027,0
7066,0034589341fe3260a58b9fa07a0d1db1,0,0.005868545,0.062607204,0.043478261,0.013422819,0
1059,0007c7d713ce3d2d36ad16cc25159163,1,1,1,0.130434783,0.046979866,0
6608,0030b0ea1c5b365db99ac52d3540b44f,0,1,1,0.260869565,0.151006711,0
800,0005c4835d20d5833fc0f0c6b56ca715,0,0.998826291,1,0.043478261,0.291946309,0
4066,001dde68b9d1092f8949b614a3f0df33,1,1,1,0.130434783,0.38590604,0
4638,0021dde0d07f4b72b2174c28babdf8ca,0,0.019953052,0.034305317,0.043478261,0.355704698,0
7216,00357971481eeb86b4f58db198ab37c6,0,0.005868545,0.025728988,0.043478261,0.010067114,0
1704,000c8d73e9cf5f35671960916ea786f1,1,1,1,0.304347826,1,1
9002,00439b8e275c6458f43dfcb6b785046a,1,1,1,0.130434783,0.157718121,1
3496,0019a24f1fcf132ebd028029f271fffd,0,0.998826291,0.060034305,0.130434783,0.110738255,0
4106,001e2fd09efbcfe6f4b37255e9bc9168,0,0.019953052,0.025728988,0.043478261,0.023489933,0
2819,0014ba90bc4eb385d0c53af287a99d4b,0,1,0.01457976,0.086956522,0.016778523,0
1016,00077f9e70a3040fc6e63e5d41370f1b,1,1,1,0.130434783,1,1
1607,000be3ba5782c45f5258803fe3e23622,1,0.005868545,0.006861063,0.043478261,0.026845638,0
9209,0044d958b013068ae04c08fa0522ad24,1,1,0.060034305,0.434782609,0.110738255,0
6979,0033a12a57e5ce1d4be0f6083d5fa468,0,1,1,0.47826087,0.020134228,0
3604,001a5d23ce6ffc78acf4bb1c8ccd191e,0,0.998826291,1,0.695652174,0.355704698,0
4308,001f8ad4f20230226abcc6b8eee19d8d,0,0.998826291,1,0.043478261,0.006711409,0
5768,002a484af8c85c9f6e4361120219318c,0,0.015258216,0.022298456,0.043478261,0.023489933,1
4825,002334e1e428fd784404dc3796ae9887,1,1,1,0.086956522,1,0
4878,0023aabd47246d6f327c30f5144747fa,1,1,0.025728988,0.043478261,0.38590604,0
8295,003dd7b78ebe421323df2b5f2b9cb327,1,1,1,0.391304348,0.281879195,0
4940,00241ab49965e620b9c92f0df15fd46b,1,0.998826291,1,0.043478261,0.355704698,0
2143,000f6e72dc2f31d583643fffcb90ccf6,1,1,0.060034305,0.608695652,0.110738255,0
5058,0024e4e8c53332e5622b1a9f919be031,1,1,1,0.043478261,0.617449664,0
7124,0034de17c2cc908de33961cab47e3056,0,1,1,0.565217391,0.080536913,0
7594,003866f094c1b8f946822a1a48a68cc3,1,0.031690141,1,0.086956522,0.291946309,0
5684,0029a809d4b17a244bffefefd717b39b,0,0.998826291,1,0.086956522,0.080536913,0
4091,001e164c8da71e47c2146cda6dfea64a,0,0.998826291,1,0.347826087,0.291946309,0
7252,0035cece344edadfc072da202b1094df,1,1,1,0.391304348,0.617449664,0
7518,0037cf29acd68dfd6f7b97138a7c9dfa,1,1,0.062607204,0.173913043,0.38590604,0
1227,00091c9b1dddcc17c4269f6aca580f9f,0,1,1,0.434782609,0.120805369,0
6420,002f2368f013b02d443ab29217f49be1,0,0.019953052,0.011149228,0.043478261,0.080536913,0
6921,003337371c1267dcc504f22411e0dcbc,1,0.998826291,1,0.695652174,1,0
754,00057902104390951c7273fce72662cb,1,0.998826291,1,0.043478261,0.033557047,0
8916,0042e056da2d5628d717e85740274e8e,1,0.998826291,1,0.347826087,1,0
2805,001496e1219bce2d9258d3a01b55e26d,1,1,0.162950257,0.391304348,0.291946309,0
6119,002cc663d38847e75a8d7f069817c3ba,0,0.998826291,1,0.826086957,0.355704698,0
5986,002bf09114c5e27d23d2d7a7901a1585,1,0.998826291,1,0.173913043,0.147651007,0
142,00011aa2d898933a9de2402baf98d393,0,1,0.007718696,0.652173913,0.010067114,0
292,000231a8aefbcfdb8b87f89a7001584d,0,0.998826291,0.046312178,0.086956522,0.184563758,0
1254,00095068edb0ff6536f70a558a4f49aa,1,1,1,0.652173913,0.080536913,0
6622,0030d4386eb02b0da21641e141b41d53,1,0.998826291,1,0.260869565,0.013422819,0
1979,000e5b3732868a59b4d9c9c2ea6b1f86,0,0.019953052,0.025728988,0.043478261,0.10738255,0
3323,00186c428898723c24058ce610a222fd,1,0.998826291,1,0.086956522,0.023489933,0
1204,0008eac9424136b8bf0e2e87f6f355af,1,0.998826291,1,0.043478261,0.191275168,0
8232,003d758089ddd7065535da0db1d870c1,1,0.031690141,1,0.086956522,0.090604027,0
8038,003bcf03080893e9eb73d8c7a63e0ed0,0,1,0.162950257,0.130434783,0.083892617,0
9784,00490e9c605a374a04b9c671564c7418,0,1,0.162950257,0.086956522,0.291946309,0
4858,002372a02fb042a7c9b274a737aa8ea8,0,0.998826291,1,0.173913043,0.110738255,0
2134,000f58c112750a5af02ce9155a7ac20d,0,0.998826291,0.062607204,0.043478261,0.120805369,1
4306,001f8698736d01172283a7702e826e36,0,1,1,0.173913043,0.617449664,0
9434,004685fa5fc00e11c1ebc0d9c1ee6944,0,0.998826291,1,0.130434783,1,0
6271,002de166c8be1942e483e98162473dfe,1,1,0.162950257,0.391304348,0.617449664,0
9406,004645eaa02acb626e55ff289039eafc,1,1,0.046312178,0.652173913,0.184563758,0
6594,00308df7e463b7deb0e7020d34d0b609,0,1,1,0.173913043,0.617449664,0
69,0000a0c32be4fd309acc15b9e2575bd9,1,0.998826291,1,0.173913043,0.214765101,0
2882,0015373fe9c557403366815ec1536c31,1,1,0.022298456,0.086956522,0.080536913,0
4939,002419e5df195d6073933d04b069a952,1,0.998826291,1,0.391304348,0.214765101,0
2435,0011c9900a79d62c0f57a51de96c33fd,1,1,1,0.391304348,0.291946309,0
1535,000b6f8c70766be3ae3ef33881443c00,1,0.998826291,1,0.086956522,0.10738255,0
2599,001319f2587898f235ae868b25abc084,1,1,1,0.130434783,0.083892617,0
9195,0044c856ee3d8ce4a628368dccfaccc8,1,1,0.025728988,0.130434783,0.38590604,1
977,0007237933bc18ea2eeecf5d163f2449,1,1,1,0.173913043,0.083892617,0
9904,004a05fed1d13550b02d325c022fd688,0,0.998826291,1,0.434782609,1,0
4996,0024775c649c3e9b86b39ed354cd365c,1,0.998826291,0.062607204,0.130434783,0.120805369,0
5226,00263631bd14a137f6832e8cf2efc718,1,1,0.000857633,0.086956522,0.003355705,1
7873,003a7660c5c10c398ddf60f3495f18a1,0,0.998826291,0.01457976,0.086956522,0.214765101,0
4188,001ead5d9c3ed360ee138d526b992c66,0,0.016431925,0.034305317,0.043478261,0.214765101,0
9245,00451574bd5cfb37fd52cff374826b92,1,1,1,0.304347826,0.151006711,0
7036,00341dc1f4395dcbd9896b0c75ab5374,1,1,1,0.086956522,0.020134228,1
8108,003c70336b861c525a1e3c4fb48b2c7a,1,0.998826291,1,0.086956522,0.120805369,1
8768,0041a792557ee11bab169f47261d0bc2,1,0.048122066,0.050600343,0.043478261,0.191275168,0
9168,00449b461eadd709eb2d6f378ac51d21,1,0.998826291,1,0.086956522,0.617449664,0
2971,0015c36fa7234154cf6d1c8f19d12125,0,0.998826291,1,0.086956522,0.016778523,0
9424,00466d25c755b606a0190e168931055e,0,0.998826291,1,0.086956522,0.355704698,0
6780,003204df88cc9c218cb606b796001116,0,1,0.162950257,0.130434783,0.070469799,0
3025,00162811b9f2d47f1190af32a6b82b1d,0,1,1,0.652173913,0.006711409,0
8365,003e560ba5ae1eb5d78391a95506c209,1,1,1,0.608695652,0.013422819,0
9809,0049363675a3f17d3d677333ccefdd12,1,0.998826291,1,0.304347826,0.281879195,0
3401,0018faf4dce9ed23b63b59782d11939c,0,0.998826291,1,0.130434783,1,0
484,00039a8e889433dc2b8fbaf735e5f9bd,1,1,0.162950257,0.304347826,0.083892617,0
5203,0026134214956f646c29253effc06351,0,0.048122066,0.007718696,0.043478261,0.191275168,0
6590,00307608906885ea2e172beef9eff600,1,1,1,0.434782609,0.214765101,1
5610,00292516e899db5fbe15aeeb18e4bba9,1,0.998826291,0.060034305,0.043478261,0.281879195,0
9296,00457af92ea3ba33c1f3f373409f0d7e,0,0.998826291,0.02915952,0.695652174,0.110738255,0
5965,002bde9053782a8853c27bd4d7b6f359,1,1,1,0.260869565,0.023489933,0
4623,0021cf69cf3e0e43b94171c09db5ddbf,0,1,1,0.652173913,0.291946309,0
9422,00466864b59fa186bc5fa94e0374de54,1,1,0.162950257,0.130434783,0.281879195,0
5967,002be0634c42921f3b3e9caa04ee87b9,1,1,0.162950257,0.043478261,0.110738255,0
7897,003a97e8ce87287315a937f96e9de7fd,0,0.998826291,1,0.217391304,0.023489933,0
4301,001f7efcdea411048b2eaa16e9683994,0,1,0.022298456,0.260869565,0.030201342,0
5602,00291898613284febd0e4364aefeecf6,1,0.998826291,1,0.130434783,0.080536913,0
2596,001311f162b64cebff406ccef533e154,0,1,1,0.260869565,0.191275168,0
9933,004a34f403d81232e739182771e00b38,0,1,0.162950257,0.086956522,0.070469799,0
7786,0039cec83347cebba7da69f582b4b9fc,0,1,1,1,0.617449664,0
8913,0042d87bd40bcc4f596b56e62f2704cd,1,1,1,0.086956522,1,1
6026,002c2061f3ecf5dc72420ebd5f28af5b,0,0.063380282,0.162950257,0.043478261,0.281879195,0
2590,0012feb227fb5e974adaa9124a57f56f,1,0.998826291,1,0.217391304,1,0
3929,001cd21cab37df739f3e939c65d72cc3,1,0.031690141,0.060034305,0.086956522,0.110738255,0
5600,002916e0efb72ed84e7b8888a45808d5,1,0.998826291,1,0.695652174,0.080536913,0
5963,002bd8c4297459c5aac89b588bd79e29,0,0.019953052,0.022298456,0.043478261,0.033557047,0
8385,003e7cddb1b0c015348b0479e1741bb5,0,1,0.162950257,0.391304348,0.063758389,0
448,00034e25054edeaacdd9bec77ab4f35c,0,0.998826291,1,0.086956522,1,0
1812,000d4aefbad7ea24be98d264f43025c1,0,0.998826291,1,0.130434783,0.214765101,0
740,000565370cdb3617545f2f1ceb825b0f,0,1,0.046312178,0.260869565,0.184563758,0
7087,0034804bba6579674144e7308edd31cf,0,0.019953052,0.004288165,0.043478261,0.080536913,0
5213,0026227a6cb7a49061733ee23b9ccaf6,0,0.998826291,0.060034305,0.347826087,0.070469799,0
4383,0020064254639292da5f05e23c6351d2,1,0.998826291,0.046312178,0.086956522,0.184563758,0
2829,0014d318f2b1520cc26ca8f1d450a693,0,0.998826291,1,0.086956522,0.10738255,0
3556,001a031f55d3ac8d380c14cf243abbab,1,1,0.025728988,0.086956522,0.070469799,0
3726,001b31fced05c8a079dc84e15f82c848,0,0.998826291,1,0.173913043,0.157718121,0
2908,0015625a17891619609f83dce129f1a0,0,1,1,0.47826087,0.291946309,0
4454,002092b2b97c1ebc3e6b7c2598fbfacf,0,0.998826291,1,0.130434783,0.355704698,0
8208,003d39ae36a7cc50cd71a7a7e7c334b5,0,0.998826291,1,0.173913043,0.355704698,0
3257,0017e8daf0b25907d49cfe87aa0c3a2c,1,1,0.025728988,0.173913043,0.010067114,0
6544,00301ebc702ed86427c91cdfb52aad3f,1,0.998826291,1,0.826086957,0.214765101,0
261,0001fb125bdfaf430a5d7051da7cc04e,1,1,1,0.608695652,0.083892617,0
7630,0038ae844b531795812d85a61e14c625,0,0.998826291,1,0.173913043,0.013422819,0
4311,001f8e4efeb9c426842acd366944aefe,0,1,1,0.47826087,0.016778523,0
5787,002a63843c72b5e2f8b23ba8b58aad45,0,0.998826291,1,0.086956522,0.355704698,0
7168,00351bb80d536b90e129a35c173180a9,1,0.998826291,1,0.434782609,1,0
7682,0039155e7a0e7047d0b75b1a319c67ad,0,0.998826291,1,0.304347826,0.157718121,0
524,0003dcd6cb658484b5244753f059d089,0,0.998826291,1,0.304347826,0.023489933,0
4730,00227a928d9326210a4b3aa8b4bd7bde,0,0.998826291,1,0.086956522,0.033557047,0
7374,0036c09711b8f5e401aca083cbb58715,0,0.998826291,1,0.260869565,0.016778523,0
3551,0019fa2c93b61345cf3fabd68c96c23b,0,1,1,0.260869565,0.053691275,0
1777,000d13fba69c5d79e3767730a64776d3,1,0.998826291,1,0.043478261,0.10738255,0
5275,00267b14d2a17aff34df43ef10c61018,0,1,0.162950257,0.652173913,0.013422819,0
6611,0030c1aefe557118de7c02f63280c839,1,1,1,0.043478261,0.617449664,0
3945,001ced81b97a0421c0214b4ed2044dcd,1,0.031690141,1,0.043478261,0.10738255,0
8643,0040926897cf253c9572bb51ce3ecad6,0,1,1,0.130434783,0.617449664,0
6128,002cdfcd2555481c7bd5356e23c70397,0,0.998826291,1,0.173913043,0.090604027,0
7106,0034a710832f3366e58dfafccb434b95,0,1,0.011149228,0.347826087,0.291946309,0
3713,001b17ad4cb1ca25e32be8b91fc130ac,0,0.998826291,1,0.130434783,0.617449664,0
9386,00461d2937f55362cb92dd56fa0da5da,1,0.998826291,1,0.695652174,0.355704698,0
8451,003f07dc759e4358cbfac0667a06bdd7,1,0.998826291,0.02915952,0.043478261,0.110738255,0
9532,004745bfdca8e26a0c49eff9aba0939f,1,1,1,0.086956522,0.063758389,0
2804,001496a7cc30110f1334750a34aab00c,1,0.998826291,1,0.130434783,0.023489933,0
230,0001b4a561005e00c1f403c1174845d1,0,0.998826291,1,0.043478261,0.157718121,0
6137,002cf9b741bb2679ecfca4c0f7c9f105,0,0.998826291,0.062607204,0.043478261,0.013422819,0
6428,002f3c5f891684d7611cab2f2fe7ed18,0,0.048122066,0.050600343,0.043478261,0.013422819,0
6417,002f146cb175dd6b792d9220c7fa25fa,1,0.063380282,0.162950257,0.043478261,0.070469799,1
2180,000fafdb0227b12e77e3d012f4afc899,0,0.018779343,0.062607204,0.043478261,0.016778523,0
1871,000da8f088be085b7c642f76a1f6e023,1,0.063380282,0.162950257,0.043478261,0.043624161,0
